Study_ID,Cohort_ID,Shared_control_ID,Obs_ID,Country,Data_source,Data_location,Bird_species,Bird_common_name,Prey_species,Prey_common_name,Response,Measure,Direction,Detail_result,Note_result,Treatment_stimulus,Number_pattern,Diameter_pattern,Area_pattern,Shape_pattern,Control_stimulus,Note_stimulus,Type_prey,Shape_prey,Diet_bird,Bird_sex,Bird_age,Tn,Cn,T_mean,C_mean,MT_mean,MC_mean,T_sd,C_sd,T_proportion,C_proportion,Study_design,Dataset,Mean_median,T_mean_median,C_mean_median,Type_of_variance_statistic,T_se,C_se,T_variance_q1,T_variance_q3,C_variance_q1,C_variance_q3,Note
Stevens&CastorPerry_2009,Stevens&CastorPerry_2009_1,Stevens&CastorPerry_2009_a,155,UK,fig. 3,p.99,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,10.09253009,80,circle,no pattern,symmetrical in area,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.146981,0.126013,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&CastorPerry_2009,Stevens&CastorPerry_2009_2,Stevens&CastorPerry_2009_a,156,UK,fig. 3,p.99,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,10.21790794,82,circle,no pattern,with 5% size asymmetries; 82 and78 mm2,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.222115,0.126013,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&CastorPerry_2009,Stevens&CastorPerry_2009_3,Stevens&CastorPerry_2009_a,157,UK,fig. 3,p.99,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,10.34176589,84,circle,no pattern,with 10% (A10) size asymmetries (84 and 76 mm2),artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.221241,0.126013,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&CastorPerry_2009,Stevens&CastorPerry_2009_4,Stevens&CastorPerry_2009_a,158,UK,fig. 3,p.99,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,"10.704744696917				",90,circle,no pattern,with 25% (A25) size asymmetries ,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.354909,0.126013,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&CastorPerry_2009,Stevens&CastorPerry_2009_5,Stevens&CastorPerry_2009_a,159,UK,fig. 3,p.99,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,11.28379167,100,circle,no pattern,with 50% (A50) size asymmetries,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.186295,0.126013,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&CastorPerry_2009,Stevens&CastorPerry_2009_6,Stevens&CastorPerry_2009_b,160,UK,fig. 4,p.100,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,8,64,lectangle,no pattern,symmetrical in position,artificial,abstract_butterfly,NA,NA,NA,48,48,NA,NA,,,NA,NA,0.112026,0.056013,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&CastorPerry_2009,Stevens&CastorPerry_2009_7,Stevens&CastorPerry_2009_b,161,UK,fig. 4,p.100,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,9.027033337,64,circle,no pattern,symmetrical in position,artificial,abstract_butterfly,NA,NA,NA,48,48,NA,NA,,,NA,NA,0.09061,0.056013,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&CastorPerry_2009,Stevens&CastorPerry_2009_8,Stevens&CastorPerry_2009_b,162,UK,fig. 4,p.100,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,9.027033337,64,others,no pattern,square and circle; symmetrical in position,artificial,abstract_butterfly,NA,NA,NA,48,48,NA,NA,,,NA,NA,0.130148,0.056013,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&CastorPerry_2009,Stevens&CastorPerry_2009_9,Stevens&CastorPerry_2009_b,163,UK,fig. 4,p.100,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,8,64,lectangle,no pattern,asymmetrical in position,artificial,abstract_butterfly,NA,NA,NA,48,48,NA,NA,,,NA,NA,0.15486,0.056013,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&CastorPerry_2009,Stevens&CastorPerry_2009_10,Stevens&CastorPerry_2009_b,164,UK,fig. 4,p.100,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,9.027033337,64,circle,no pattern,asymmetrical in position,artificial,abstract_butterfly,NA,NA,NA,48,48,NA,NA,,,NA,NA,0.228995,0.056013,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&CastorPerry_2009,Stevens&CastorPerry_2009_11,Stevens&CastorPerry_2009_b,165,UK,fig. 4,p.100,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,9.027033337,64,others,no pattern,square and circle; asymmetrical in position,artificial,abstract_butterfly,NA,NA,NA,48,48,NA,NA,,,NA,NA,0.187809,0.056013,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Cantor_2009,Stevens&Cantor_2009_1,Stevens&Cantor_2009_a,166,UK,fig. 3,p.322,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,7.02,38.70474,eyespot,no pattern,arranged horizontally about midline,artificial,abstract_butterfly,NA,NA,NA,56,56,NA,NA,,,NA,NA,0.317412,0.16215,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Cantor_2009,Stevens&Cantor_2009_2,Stevens&Cantor_2009_a,167,UK,fig. 3,p.322,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,7.02,38.70474,eyespot,no pattern,arranged vertically along the midline,artificial,abstract_butterfly,NA,NA,NA,56,56,NA,NA,,,NA,NA,0.253896,0.16215,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Cantor_2009,Stevens&Cantor_2009_3,Stevens&Cantor_2009_a,168,UK,fig. 3,p.322,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,11.27,32.88944,lectangle,bh,arranged horizontally about the midline and oriented horizontally,artificial,abstract_butterfly,NA,NA,NA,56,56,NA,NA,,,NA,NA,0.300474,0.16215,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Cantor_2009,Stevens&Cantor_2009_4,Stevens&Cantor_2009_a,169,UK,fig. 3,p.322,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,11.528,38.74073,lectangle,bv,arranged vertically along the midline and orientated horizontally,artificial,abstract_butterfly,NA,NA,NA,56,56,NA,NA,,,NA,NA,0.328704,0.16215,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Cantor_2009,Stevens&Cantor_2009_5,Stevens&Cantor_2009_a,170,UK,fig. 3,p.322,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,11.446,35.98482,lectangle,bhv,arranged horizontally about the midline and oriented vertically,artificial,abstract_butterfly,NA,NA,NA,56,56,NA,NA,,,NA,NA,0.214374,0.16215,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Cantor_2009,Stevens&Cantor_2009_6,Stevens&Cantor_2009_a,171,UK,fig. 3,p.322,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,11.546,36.68002,lectangle,bvv,arranged vertically along the midline and orientated vertically,artificial,abstract_butterfly,NA,NA,NA,56,56,NA,NA,,,NA,NA,0.342818,0.16215,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Cantor_2009,Stevens&Cantor_2009_7,Stevens&Cantor_2009_b,172,UK,fig. 4,personal comminication,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,7.4,43.0084,eyespot,no pattern,blue,artificial,abstract_butterfly,NA,NA,NA,56,56,NA,NA,,,NA,NA,0.229457,0.110034,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Cantor_2009,Stevens&Cantor_2009_8,Stevens&Cantor_2009_b,173,UK,fig. 4,personal comminication,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,7.4,43.0084,eyespot,no pattern,red,artificial,abstract_butterfly,NA,NA,NA,56,56,NA,NA,,,NA,NA,0.219393,0.110034,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Cantor_2009,Stevens&Cantor_2009_9,Stevens&Cantor_2009_b,174,UK,fig. 4,personal comminication,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,7.4,43.0084,eyespot,no pattern,yellow,artificial,abstract_butterfly,NA,NA,NA,56,56,NA,NA,,,NA,NA,0.225431,0.110034,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Cantor_2009,Stevens&Cantor_2009_10,Stevens&Cantor_2009_b,175,UK,fig. 4,personal comminication,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,11.699,41.93556,lectangle,no pattern,blue bar,artificial,abstract_butterfly,NA,NA,NA,56,56,NA,NA,,,NA,NA,0.213355,0.110034,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Cantor_2009,Stevens&Cantor_2009_11,Stevens&Cantor_2009_b,176,UK,fig. 4,personal comminication,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,11.905,41.18882,lectangle,no pattern,red bar,artificial,abstract_butterfly,NA,NA,NA,56,56,NA,NA,,,NA,NA,0.142238,0.110034,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Cantor_2009,Stevens&Cantor_2009_12,Stevens&Cantor_2009_b,177,UK,fig. 4,personal comminication,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,11.455,43.14322,lectangle,no pattern,yellow bar,artificial,abstract_butterfly,NA,NA,NA,56,56,NA,NA,,,NA,NA,0.237508,0.110034,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Blut_2012,Blut_2012_1,Blut_2012_a,178,Germany,fig. 5,p.240,none,none,Saturnia_pavonia,emperor moth,proportion1,proportion,Increase,survival,,eyespot,2,7,38.48451,eyespot,no pattern,artificial eyespot with sparkle + photograh of specific prey species,real,butterfly,NA,NA,NA,50,50,NA,NA,,,NA,NA,0.099391,0.079108,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Blut_2012,Blut_2012_2,Blut_2012_a,179,Germany,fig. 5,p.240,none,none,Saturnia_pavonia,emperor moth,proportion1,proportion,Increase,survival,,eyespot,2,12,113.09734,eyespot,no pattern,artificial eyespot with sparkle + photograh of specific prey species,real,butterfly,NA,NA,NA,50,50,NA,NA,,,NA,NA,0.659919,0,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2012,Hossie_2012_1,Hossie_2012_a,180,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,6,28.27433,circle,no pattern,solid-eyespots vs. solid-no eyespots ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.17187,0.195761,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2012,Hossie_2012_2,Hossie_2012_a,181,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,6,28.27433,circle,no pattern,countershaded-eyespots vs. countershaded-no eyespots; models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.147978,0.161251,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2012,Hossie_2012_3,Hossie_2012_b,182,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,6,28.27433,circle,no pattern,solid-eyespots vs. solid-no eyespots ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.625807,0.657662,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2012,Hossie_2012_4,Hossie_2012_b,183,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,6,28.27433,circle,no pattern,countershaded-eyespots vs. countershaded-no eyespots ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.63908,0.647044,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2012,Hossie_2012_5,Hossie_2012_c,184,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,6,28.27433,circle,no pattern,solid-eyespots vs. solid-no eyespots ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.567406,0.643062,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2012,Hossie_2012_6,Hossie_2012_c,185,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,6,28.27433,circle,no pattern,countershaded-eyespots vs. countershaded-no eyespots ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.838175,0.734646,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2012,Hossie_2012_7,Hossie_2012_d,186,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,6,28.27433,circle,no pattern,solid-eyespots vs. solid-no eyespots ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.170439,0.130493,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2012,Hossie_2012_8,Hossie_2012_d,187,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,6,28.27433,circle,no pattern,countershaded-eyespots vs. countershaded-no eyespots ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.143808,0.154461,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2012,Hossie_2012_9,Hossie_2012_e,188,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,6,28.27433,circle,no pattern,solid-eyespots vs. solid-no eyespots ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.037284,0.010652,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2012,Hossie_2012_10,Hossie_2012_e,189,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,6,28.27433,circle,no pattern,countershaded-eyespots vs. countershaded-no eyespots ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.015979,0.010652,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2012,Hossie_2012_11,Hossie_2012_f,190,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,6,28.27433,circle,no pattern,solid-eyespots vs. solid-no eyespots ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.314248,0.36751,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2012,Hossie_2012_12,Hossie_2012_f,191,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,6,28.27433,circle,no pattern,countershaded-eyespots vs. countershaded-no eyespots ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.364847,0.335553,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2012,Hossie_2012_13,Hossie_2012_g,192,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,6,28.27433,circle,no pattern,solid-eyespots vs. solid-no eyespots ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.150594,0.354029,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2012,Hossie_2012_14,Hossie_2012_g,193,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,6,28.27433,circle,no pattern,countershaded-eyespots vs. countershaded-no eyespots ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.361955,0.248349,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2012,Hossie_2012_15,Hossie_2012_h,194,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,6,28.27433,circle,no pattern,solid-eyespots vs. solid-no eyespots ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.430647,0.298547,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2012,Hossie_2012_16,Hossie_2012_h,195,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,6,28.27433,circle,no pattern,countershaded-eyespots vs. countershaded-no eyespots ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.470277,0.274769,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2012,Hossie_2012_17,Hossie_2012_i,196,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,6,28.27433,circle,no pattern,solid-eyespots vs. solid-no eyespots ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.258917,0.129458,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2012,Hossie_2012_18,Hossie_2012_i,197,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,6,28.27433,circle,no pattern,countershaded-eyespots vs. countershaded-no eyespots ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.10568,0.261559,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2012,Hossie_2012_19,Hossie_2012_j,198,Canada,fig. 3,p.172,none,none,none,none,continuous,number,Decrease,number of attacked,,conspicuous,2,6,28.27433,circle,no pattern,models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,25.66667,25.66667,0.7374214,1.183962264,-0.7374214,-1.183962264,0.6195796,0.42207541,NA,NA,independent,prey,median,0.693396226,1.117924528,IQR,NA,NA,0.589622642,0.929245283,0.948113208,1.485849057,
Hossie_2012,Hossie_2012_19,Hossie_2012_j,199,Canada,fig. 3,p.172,none,none,none,none,continuous,number,Decrease,number of attacked,,conspicuous,2,6,28.27433,circle,no pattern,models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,25.66667,25.66667,0.5581761,0.338050314,-0.5581761,-0.338050314,0.47345233,0.1406918,NA,NA,independent,prey,median,0.523584906,0.316037736,IQR,NA,NA,0.438679245,0.712264151,0.259433962,0.438679245,
Hossie_2012,Hossie_2012_19,Hossie_2012_j,200,Canada,fig. 3,p.172,none,none,none,none,continuous,number,Decrease,number of attacked,,conspicuous,2,6,28.27433,circle,no pattern,models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,25.66667,25.66667,0.2672956,0.333333333,-0.2672956,-0.333333333,0.25133889,0.13328697,NA,NA,independent,prey,median,0.25,0.311320755,IQR,NA,NA,0.20754717,0.344339623,0.259433962,0.429245283,
Hossie_2012,Hossie_2012_19,Hossie_2012_j,201,Canada,fig. 3,p.172,none,none,none,none,continuous,number,Decrease,number of attacked,,conspicuous,2,6,28.27433,circle,no pattern,models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,25.66667,25.66667,0.1147799,0.259433962,-0.1147799,-0.259433962,0.14028217,0.11847731,NA,NA,independent,prey,median,0.108490566,0.240566038,IQR,NA,NA,0.070754717,0.16509434,0.193396226,0.344339623,
Hossie_2012,Hossie_2012_19,Hossie_2012_j,202,Canada,fig. 3,p.172,none,none,none,none,continuous,number,Decrease,number of attacked,,conspicuous,2,6,28.27433,circle,no pattern,models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,25.66667,25.66667,0.1839623,0.367924528,-0.1839623,-0.367924528,0.1899654,0.1406918,NA,NA,independent,prey,median,0.174528302,0.349056604,IQR,NA,NA,0.127358491,0.25,0.287735849,0.466981132,
Hossie_2012,Hossie_2012_19,Hossie_2012_j,203,Canada,fig. 3,p.172,none,none,none,none,continuous,number,Decrease,number of attacked,,conspicuous,2,6,28.27433,circle,no pattern,models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,25.66667,25.66667,1.5251572,1.083333333,-1.5251572,-1.083333333,1.2479268,0.39986091,NA,NA,independent,prey,median,1.433962264,1.014150943,IQR,NA,NA,1.221698113,1.919811321,0.863207547,1.372641509,
Hossie_2013,Hossie_2013_1,Hossie_2013_a,204,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-resting posture vs.no eyespots-resting posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.273243,0.183435,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2013,Hossie_2013_2,Hossie_2013_a,205,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-defensive posture vs. no eyespots-defensive posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.288694,0.344704,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2013,Hossie_2013_3,Hossie_2013_b,206,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-resting posture vs.no eyespots-resting posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.369811,0.286763,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2013,Hossie_2013_4,Hossie_2013_b,207,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-defensive posture vs. no eyespots-defensive posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.453826,0.379468,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2013,Hossie_2013_5,Hossie_2013_c,208,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-resting posture vs.no eyespots-resting posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.072382,0.018304,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2013,Hossie_2013_6,Hossie_2013_c,209,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-defensive posture vs. no eyespots-defensive posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.068519,0.082039,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2013,Hossie_2013_7,Hossie_2013_d,210,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-resting posture vs.no eyespots-resting posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.290698,0.205426,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2013,Hossie_2013_8,Hossie_2013_d,211,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-defensive posture vs. no eyespots-defensive posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.29845,0.293605,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2013,Hossie_2013_9,Hossie_2013_e,212,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-resting posture vs.no eyespots-resting posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.602713,0.532946,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hossie_2013,Hossie_2013_10,Hossie_2013_e,213,Canada,fig. S2,supplementary Material,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,4.5,15.90431,eyespot,no pattern,eyespots-defensive posture vs. no eyespots-defensive posture ;models were based loosely on the late instars of Papilio canadensis and Papilio glaucus caterpillars,artificial,caterpillar,NA,NA,NA,96,96,NA,NA,,,NA,NA,0.606589,0.608527,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
