Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
17,"严扬, 刘志国, 高华云","汽车造型设计概论",2005,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=kaPIbt_zC4IC&oi=fnd&pg=PA2&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=TpFqyBf5ut&sig=pjTH1Riz2DfDZ19ea0ZzWowne2k","https://scholar.google.com/scholar?cites=6172492568369418383&as_sdt=2005&sciodt=2007&hl=en",58,"2023-06-16 12:11:17","BOOK","","","",,,,,17,0.94,6,3,18,"… 的优秀传统,注重向民间艺术学习;一方面关注国际相关学科的发展… 动物无法达 到的奔跑速度 ,任何鸟类无法达到的飞行高度,和 大… 同时力图避免被汽车这种具体的交通工具形式所束缚,提倡从…","","https://scholar.google.com/scholar?q=related:j9BlpEkZqVUJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
0,"周萌","《 春秋》 的牢骚与梦想",2021,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=jKhWEAAAQBAJ&oi=fnd&pg=PT2&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=DZbd34H1Dl&sig=FmZwNT177E34fFdAPzfNP8jPiC0","",59,"2023-06-16 12:11:17","BOOK","","","",,,,,0,0.00,0,1,2,"… 儒家也有不足之处,那就是它的着 眼点仍在于从上至下的管理,换… 我们学习儒家思想,理应学习它 最 可宝贵的东西,而儒家的可贵之… 诗可以兴,可以观,可以群,可以怨;迩之事父,远之事 君;多识于鸟兽…","","https://scholar.google.com/scholar?q=related:miSz1-c0kPYJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
0,"吴永麟","TOEFL 词汇精选/出国人员备考之友",1994,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=uVeFw7MAfg8C&oi=fnd&pg=PA1&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=5mlv099UkH&sig=XUGQPCeWDx1I1ZMk9MVZUPU3yw4","",60,"2023-06-16 12:11:17","BOOK","","","",,,,,0,0.00,0,1,29,"… 满 学习各类专业和立足社会的需要.因而,通过了托福考 试,便意味着应试者的英语水平迈上了一 重要台阶.不管 应试者出国学习… for 错当成 be patterned on 模仿 be reassigned to 被再委派 be …","","https://scholar.google.com/scholar?q=related:iDOoH5TK--MJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
31,"金煜","园林植物景观设计",2015,"","BEIJING BOOK CO. INC.","","https://scholar.google.com/scholar?cites=17907803903669495660&as_sdt=2005&sciodt=2007&hl=en",61,"2023-06-16 12:11:17","CITATION","","","",,,,,31,3.88,31,1,8,"","","https://scholar.google.com/scholar?q=related:bOeSUcVMhfgJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
0,"赵鑫珊","精神之魂: 赵鑫珊随笔",2009,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=yixXEAAAQBAJ&oi=fnd&pg=PT157&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=wRDNWJqtWN&sig=kVHRtKfAKyjdu8VMJaPiMQEXgX8","",62,"2023-06-16 12:11:17","BOOK","","","",,,,,0,0.00,0,1,14,"… 柏林的黑格尔墓地 巴黎拉舍神父公墓 鸟类世界的诗结构 精神魅力 … 别人做实验,我努力熟悉,把握 实验结果,并从中抽出几条 自然… 构成了我的眼点.我是站在这三者的交点上来 看整个生物世界的. …","","https://scholar.google.com/scholar?q=related:uDrw8tupXQQJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
0,"章益国","道公学私: 章学诚思想研究",2021,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=saZWEAAAQBAJ&oi=fnd&pg=PT3&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=J4efjtKWdZ&sig=LIiIfx8CpI7dZWZbmAfOauIwbVE","",63,"2023-06-16 12:11:17","BOOK","","","",,,,,0,0.00,0,1,2,"… 像“想好谨慎开车的规则,然后开车”“考虑着语法然后说话”“遵循 创作好诗的规则创作诗歌”“禽 鸟在飞翔前要学习空气动力学”一 样荒谬.这些的解释,犯了在笛卡儿“身心二元论”的影响下传统 的…","","https://scholar.google.com/scholar?q=related:eSoEh7-olg0J:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
159,"仓道来","思想政治教育学",2004,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=UClXEAAAQBAJ&oi=fnd&pg=PT2&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=Mtc2mOmNLE&sig=y7glxL9vkUGKaJMNn1wF0gs7J1A","https://scholar.google.com/scholar?cites=4866251160058758218&as_sdt=2005&sciodt=2007&hl=en",64,"2023-06-16 12:11:17","BOOK","","","",,,,,159,8.37,159,1,19,"… 本教材可供高等院校思想政治教育专业本科生和研究生学 习,也可供大学生,广大干部,特别是 从事思想政治教育工作的 人员学习.思想政治教育学是一本把握思想政治教育规律,加强 思想政治…","","https://scholar.google.com/scholar?q=related:SoQix6VliEMJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
12,"赵乃真","信息系统设计与应用",2005,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=Ybpgneplpc4C&oi=fnd&pg=PA68&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=AY8-qMXJeJ&sig=PQYJbqrwoaDorAJhNKgulxSa6DU","https://scholar.google.com/scholar?cites=12774633759708484541&as_sdt=2005&sciodt=2007&hl=en",65,"2023-06-16 12:11:17","BOOK","","","",,,,,12,0.67,12,1,18,"… 专业信息系统导论类型课程的教材,也可以作为信息系统管理和开发人 员学习和工作的参考书. … 在信息系统中,一方面为了减少信息的存储容量和避免信 息的不一致性,要尽可能减少信息的冗余;…","","https://scholar.google.com/scholar?q=related:vRMjt7idSLEJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
34,"张兰英, 刘娜, 孙立波","现代环境微生物技术",2005,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=21GKXDmrdKYC&oi=fnd&pg=PA1&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=uo9eG-L7P8&sig=mT6xx5iR0CLlod7DswvKW11nZ5o","https://scholar.google.com/scholar?cites=6385722895731917607&as_sdt=2005&sciodt=2007&hl=en",66,"2023-06-16 12:11:17","BOOK","","","",,,,,34,1.89,11,3,18,"… 近几年来,在我国政府对环境污染治理和疾病预防方面逐年增加… 共同完成了一次著名的实验,首次 在实验室中实现了基因 转移,这… 胞, 某些原生生物的感觉胞称为眼点.原生动物常见的类群有肉类,…","","https://scholar.google.com/scholar?q=related:JwMuAiSlnlgJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
0,"杜亚泉","人生哲学",2021,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=t6dWEAAAQBAJ&oi=fnd&pg=PT46&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=WTLu8O5LdS&sig=UGQcvG9Zq5SL8X5urTBAVoST6Ug","",67,"2023-06-16 12:11:17","BOOK","","","",,,,,0,0.00,0,1,2,"… 思辨哲学,以数学论理学为 根据,经验哲学,以实验物理学为根据,… 复眼则并无写像作用,不过以多数 眼点,凑成物 像,殊不明了.其他下… 哺乳类概由母体分泌乳汁以哺儿; 鸟类中雏鸟的食物,概由亲鸟…","","https://scholar.google.com/scholar?q=related:P-9p9BEJGlcJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
24,"吴强","红日",2018,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=673UDwAAQBAJ&oi=fnd&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=QMfehGT5bV&sig=baZn0tfehA6aqw6r9DEhL5zsqfU","https://scholar.google.com/scholar?cites=15602872190334995758&as_sdt=2005&sciodt=2007&hl=en",68,"2023-06-16 12:11:17","BOOK","","","",,,,,24,4.80,24,1,5,"… 开始枯黄的树林里,鸟雀惊惶地噪叫着,惊惶地飞来飞去. 这里特有的楝雀[1] ,大群大群地从这个… 寒风里摆动身姿,鸟雀几乎绝迹了.只有一群排成整齐队形的大雁,和地上的人群行进的方向相反,从 …","","https://scholar.google.com/scholar?q=related:Lg297JaJiNgJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
0,"詹跃明, 夏成宇","大学生创新创业基础",2018,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=diyKEAAAQBAJ&oi=fnd&pg=PA1&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=aANbCugpel&sig=atAFtyi9-hFk6Z_zcvsTnmTJDJM","",69,"2023-06-16 12:11:17","BOOK","","","",,,,,0,0.00,0,2,5,"… 避免的;创新精神提倡不迷信书本,权威,并不反对学习前人经验,任何创新都是在 前人成就的基础 上进行的;创新精神提倡大胆质疑,而质疑要有事实和思考的根据,并不是 虚无主义地怀疑一切. …","","https://scholar.google.com/scholar?q=related:gzkGFVwWp8MJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
11,"徐桂荣, 王永标, 龚淑云, 袁伟","生物与环境的协同进化",2005,"","111.56.168.92","http://111.56.168.92:8099/ShansiBooks/500/00/03/16/sdsdeb000316f9.pdf","https://scholar.google.com/scholar?cites=15239605644274004557&as_sdt=2005&sciodt=2007&hl=en",70,"2023-06-16 12:11:17","BOOK","","","",,,,,11,0.61,3,4,18,"… 各门课程必须有高质量的教材, 才能 使研究生通过学习掌握各门学科的坚实的基础理论和… 脊椎骨 出现,生物登陆,植物维管束的出现,动物四肢,肺的起源和鸟羽 毛的起源等都是… 从眼点到感光细胞 …","http://111.56.168.92:8099/ShansiBooks/500/00/03/16/sdsdeb000316f9.pdf","https://scholar.google.com/scholar?q=related:TXL9L5f0fdMJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
0,"宁博士","中国式谋略",2010,"","wenqujingdian.com","http://www.wenqujingdian.com/Public/editor/attached/file/20180729/20180729220850_82899.pdf","",71,"2023-06-16 12:11:17","BOOK","","","",,,,,0,0.00,0,1,13,"… 一次, 鬼谷子先生为了考验学生们的学习进度,给他们出了这样… 但他压着性子说:“别人说,鸟的 羽毛没长好就飞不起 来;道德不… 赵匡胤杯酒释兵权的谋略,避免了杀戮,避免了互相猜忌和相互暗 下…","http://www.wenqujingdian.com/Public/editor/attached/file/20180729/20180729220850_82899.pdf","https://scholar.google.com/scholar?q=related:9uvx4sqCNv4J:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
15,"老舍","离婚",2020,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=EhspEAAAQBAJ&oi=fnd&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=NWjZZPw5kX&sig=Pcrc-P936ZaC9zjyxURyIL2x5p4","https://scholar.google.com/scholar?cites=17948732289593401930&as_sdt=2005&sciodt=2007&hl=en",72,"2023-06-16 12:11:17","BOOK","","","",,,,,15,5.00,15,1,3,"… 他的 小鸟无须到街上去溜,好像有点小米吃便很知足.在张家夫妇都 出了门的时候,他提着它们 —… 丁二爷吃完了饭,回到自己屋中和小鸟们闲谈.花和尚,插 翅虎,豹子头……他就着每个小鸟的特色…","","https://scholar.google.com/scholar?q=related:SmLMweu0FvkJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
